persona_id,num_predictions,embedding_similarity,device_precision,device_recall,param_precision,param_recall,param_f1,numerical_precision,numerical_recall,numerical_f1,categorical_precision,categorical_recall,categorical_f1
persona_068,31,0.64728683,0.8870967741935484,0.9032258064516129,0.8494623655913978,0.803763440860215,0.8136712749615975,0.22580645161290322,0.20967741935483872,0.2150537634408602,0.3978494623655914,0.4086021505376344,0.3967741935483871
persona_069,23,0.6091046,0.6739130434782609,0.6739130434782609,0.6739130434782609,0.6086956521739131,0.6318840579710144,0.2391304347826087,0.2608695652173913,0.24637681159420288,0.391304347826087,0.34057971014492755,0.3550724637681159
persona_070,29,0.6278058,0.6206896551724138,0.6379310344827587,0.5977011494252874,0.6063218390804598,0.58128078817734,0.27586206896551724,0.27586206896551724,0.27586206896551724,0.3620689655172414,0.367816091954023,0.36091954022988504
persona_071,24,0.62154377,0.6875,0.75,0.548611111111111,0.6319444444444444,0.5680555555555555,0.14583333333333334,0.16666666666666666,0.15277777777777776,0.375,0.4166666666666667,0.38888888888888884
persona_072,19,0.54007465,0.8157894736842105,0.8421052631578947,0.7982456140350876,0.7719298245614035,0.768421052631579,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5,0.5,0.4912280701754385
persona_073,24,0.6898524,0.6666666666666666,0.6666666666666666,0.6458333333333334,0.6319444444444444,0.6375000000000001,0.125,0.125,0.125,0.2916666666666667,0.25,0.26388888888888884
persona_074,20,0.5968042,0.8166666666666667,0.875,0.6875,0.6833333333333333,0.6716666666666667,0.375,0.4,0.3833333333333333,0.36666666666666664,0.35,0.3416666666666667
persona_075,24,0.59229535,0.8333333333333334,0.75,0.8125,0.6805555555555555,0.7121031746031745,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5416666666666666,0.4861111111111111,0.5055555555555555
persona_076,32,0.61366916,0.65625,0.640625,0.5989583333333333,0.5729166666666666,0.571875,0.109375,0.125,0.11458333333333333,0.328125,0.3125,0.3125
persona_077,35,0.653927,0.8714285714285714,0.8857142857142857,0.8404761904761904,0.8428571428571429,0.8247619047619049,0.21428571428571427,0.22857142857142856,0.21904761904761905,0.2,0.18571428571428572,0.19047619047619047
persona_078,35,0.7220762,0.8571428571428571,0.8476190476190476,0.7761904761904762,0.7285714285714285,0.7409523809523809,0.3142857142857143,0.3,0.30476190476190473,0.4904761904761904,0.4761904761904761,0.4761904761904761
persona_079,23,0.73559403,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.717391304347826,0.744927536231884,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.4782608695652174,0.45652173913043476,0.46376811594202894
persona_080,28,0.65792656,0.8571428571428571,0.8392857142857143,0.8571428571428571,0.8035714285714286,0.8202380952380953,0.21428571428571427,0.19642857142857142,0.20238095238095236,0.35714285714285715,0.35714285714285715,0.35714285714285715
